created_at,id,id_str,Text,Label
Fri Nov 23 01:24:38 +0000 2018,1.07E+18,1.07E+18,californias horrific wildfires reminder abstract progressive ideologies impose lifeanddeath consequences millions  city journal,other_relevant_information
Wed Nov 28 06:02:44 +0000 2018,1.07E+18,1.07E+18,yes  managed state management anything fires anyway,other_relevant_information
Sat Nov 10 13:59:28 +0000 2018,1.06E+18,1.06E+18,thinning californias fireprone forests greens allow logging roads thin forests,other_relevant_information
Sat Nov 10 18:45:14 +0000 2018,1.06E+18,1.06E+18,normal feeling americans suffering fires allied wwi dead hide hotel afraid rain afraid real world leaders afraid investigation reveal treason depraved freak,other_relevant_information
Thu Nov 15 00:11:49 +0000 2018,1.06E+18,1.06E+18, heres story todays press conference fires jerry brown ryan zinke brock,other_relevant_information
Sun Nov 18 19:19:14 +0000 2018,1.06E+18,1.06E+18,forest floor common term used ground forest strict california logging regulations root cause horrible fires forests managed properly profitable harvest trees state savethetrees treehuggers,other_relevant_information
Tue Nov 20 18:27:02 +0000 2018,1.06E+18,1.06E+18,food thought think taking s illegals ca usa concentrating humanitarian efforts,other_relevant_information
Thu Nov 22 16:52:14 +0000 2018,1.07E+18,1.07E+18,sad pc nation become hands many democrat run areas country,other_relevant_information
Tue Nov 27 06:24:40 +0000 2018,1.07E+18,1.07E+18, mile wide clearing forest california prevent fires jumping sprea,other_relevant_information
Mon Nov 12 20:30:09 +0000 2018,1.06E+18,1.06E+18, rockers slam donald trumps california forest fires response,other_relevant_information
Tue Nov 13 16:50:40 +0000 2018,1.06E+18,1.06E+18, fires cleanse,other_relevant_information
Tue Nov 13 20:58:57 +0000 2018,1.06E+18,1.06E+18, trump doesnt care nearly million americans live california hes pursuing policies get peopl,other_relevant_information
Sun Nov 18 10:39:38 +0000 2018,1.06E+18,1.06E+18, trump fool understand southern california fires finland country snow half year,other_relevant_information
Mon Nov 19 05:59:49 +0000 2018,1.06E+18,1.06E+18,so carbon tax seems california would paid national debt amount forest fires and carbons released caused mismanagement forests left wing radicals sure really want carbon tax,other_relevant_information
Mon Nov 19 22:44:09 +0000 2018,1.06E+18,1.06E+18, watch its familiar hard recognize sacramento firefighter assesses damage califor,other_relevant_information
Sat Nov 10 18:25:48 +0000 2018,1.06E+18,1.06E+18,research california fires directed energy weapons  agenda wildlands project  planned depopulation,other_relevant_information
Sun Nov 18 16:37:51 +0000 2018,1.06E+18,1.06E+18, donald trump says finland california wildfires problem they spent lot time raking,other_relevant_information
Sun Nov 18 21:29:19 +0000 2018,1.06E+18,1.06E+18, energy weapons used inflict northern california fires,other_relevant_information
Mon Nov 19 22:11:27 +0000 2018,1.06E+18,1.06E+18, grams trump said california forestry department needs clean act me fires started urban areas that,other_relevant_information
Tue Nov 20 00:03:47 +0000 2018,1.06E+18,1.06E+18,butis ice cream ever california town completely devastated historic wildfires president,other_relevant_information
Wed Nov 21 10:32:41 +0000 2018,1.07E+18,1.07E+18, blame massive wildfires california watch here,other_relevant_information
Wed Nov 21 12:21:40 +0000 2018,1.07E+18,1.07E+18,thing aint dumping water brag,other_relevant_information
Sat Nov 10 08:52:26 +0000 2018,1.06E+18,1.06E+18, trump tweets gross mismanagement forests blame california wildfires,other_relevant_information
Sat Nov 10 10:34:48 +0000 2018,1.06E+18,1.06E+18,ill take california wild fires  alex,other_relevant_information
Sat Nov 10 12:09:21 +0000 2018,1.06E+18,1.06E+18,much ask president leader actually wants help people people died say thank everyone works year long preventing wildfires actually helping people right,other_relevant_information
Sat Nov 10 14:01:24 +0000 2018,1.06E+18,1.06E+18,threatening cut funding california fight forest fires pacific time normal reasonable,other_relevant_information
Sat Nov 10 14:20:59 +0000 2018,1.06E+18,1.06E+18, president us blamed department california fires totally ignoring loss life,other_relevant_information
Mon Nov 12 23:08:01 +0000 2018,1.06E+18,1.06E+18,problem california fires sin,other_relevant_information
Mon Nov 12 23:41:46 +0000 2018,1.06E+18,1.06E+18,trumps impulsive reactive vindictive unsubstantiated lies totally lacking care compassion empathy  misleading claims californias fire mismanagement  new york times,other_relevant_information
Tue Nov 13 16:51:08 +0000 2018,1.06E+18,1.06E+18, california wildfires clearcutting forests wont solve californias wildfire problem,other_relevant_information
Tue Nov 13 16:51:46 +0000 2018,1.06E+18,1.06E+18,fires forest fires don,other_relevant_information
Mon Nov 19 11:22:39 +0000 2018,1.06E+18,1.06E+18, finlands president know trump talking raking comments california fires,other_relevant_information
Mon Nov 19 12:13:21 +0000 2018,1.06E+18,1.06E+18,  said needs listen experts comes wildfires ravaging sta,other_relevant_information
Mon Nov 19 22:01:27 +0000 2018,1.06E+18,1.06E+18,gop stand fires,other_relevant_information
Fri Nov 23 14:13:51 +0000 2018,1.07E+18,1.07E+18,week trumps hallucinatory rantings election huge win repubs historically destructive california wildfires fault mostly dem californians didnt rake enough,other_relevant_information
Mon Nov 26 02:56:55 +0000 2018,1.07E+18,1.07E+18,infuriates me shows care support victims california fires mom newborn baby using blowdryer keep baby warm hollywood scumbags would rather help people come illegally,other_relevant_information
Sat Nov 10 14:57:26 +0000 2018,1.06E+18,1.06E+18,gun mismanagement causing deaths,other_relevant_information
Sat Nov 10 16:42:26 +0000 2018,1.06E+18,1.06E+18,disgusting instead praising brave men fighting fires president angry thinks incompetent never grow large oh im sorry dont get orange ass better job,other_relevant_information
Sat Nov 10 18:15:43 +0000 2018,1.06E+18,1.06E+18,dear  youre piece shit seem angry passionate blaming californias forest management fires idea you use,other_relevant_information
Sun Nov 11 03:19:06 +0000 2018,1.06E+18,1.06E+18,somehow think president make day emergency spent hours without internet tv im sure couldve could bash california climate related fires californiawildfires trump,other_relevant_information
Sun Nov 11 19:14:26 +0000 2018,1.06E+18,1.06E+18,trump wrong causing devastating fires california via,other_relevant_information
Mon Nov 12 00:46:47 +0000 2018,1.06E+18,1.06E+18,undiagnosed mental illness affects many people united states includes us president hearing said wild fires california clear man suffers undiagnosed mental illness,other_relevant_information
Mon Nov 12 20:13:21 +0000 2018,1.06E+18,1.06E+18, intl assn fire fighters calls trumps comment wildfires burning california irresponsible reckless,other_relevant_information
Mon Nov 19 13:53:44 +0000 2018,1.06E+18,1.06E+18,trump reacts california fires trumplike way possible via,other_relevant_information
Fri Nov 23 07:13:56 +0000 2018,1.07E+18,1.07E+18,r disgrace letting wildfires happenur representative california preventing mass catastrophe like events legislationtcoegmrdcwo old lady obsessedhate trying impeach nothing ur disgracefraud,other_relevant_information
Sat Nov 10 15:49:39 +0000 2018,1.06E+18,1.06E+18,completely alarming wake see insensitive tweets president california fires im glad home go tonightbecause many us dont know,other_relevant_information
Sat Nov 10 17:46:58 +0000 2018,1.06E+18,1.06E+18,dont think know fires work,other_relevant_information
Sat Nov 10 18:20:21 +0000 2018,1.06E+18,1.06E+18,since gov wont help us pge gunna shell money,other_relevant_information
Sat Nov 10 20:43:16 +0000 2018,1.06E+18,1.06E+18, trump responds worst fires californias history threatening withhold federal aid,other_relevant_information
Mon Nov 12 23:22:18 +0000 2018,1.06E+18,1.06E+18,blah blah blahyears bad management democrats california caused firesgo pound sand libturd steyer,other_relevant_information
Thu Nov 15 17:06:10 +0000 2018,1.06E+18,1.06E+18,pic  even sexy cute vain pic  pic  clearly cares monster pic  feel funny oh gay chemicals water got help alex jones,other_relevant_information
Sun Nov 18 08:40:33 +0000 2018,1.06E+18,1.06E+18, trump going throw survivors california fires,other_relevant_information
Sun Nov 18 20:43:06 +0000 2018,1.06E+18,1.06E+18, according trump lovely folks died california fires theyaskedforit except didnt,other_relevant_information
Sun Nov 18 22:23:35 +0000 2018,1.06E+18,1.06E+18, dealing disasters part president whether hurricane maria california wildfires trump shown,other_relevant_information
Mon Nov 19 20:09:48 +0000 2018,1.06E+18,1.06E+18,make excuses disgusting comments made earlier california fires,other_relevant_information
Mon Nov 19 22:41:36 +0000 2018,1.06E+18,1.06E+18, house tax bill end deduction uninsured victims wildfires hurricanes tornadoes earthquakes california burns,other_relevant_information
Tue Nov 20 05:57:39 +0000 2018,1.06E+18,1.06E+18, imagine victims camp fire could done million wasted fake caravan invasion,other_relevant_information
Tue Nov 20 17:41:09 +0000 2018,1.06E+18,1.06E+18,hey dave johnsonohio gop chair ohiovoters ohio dont speak god remember god listening watching invoking name wildfire victims deadalive  via,other_relevant_information
Thu Nov 22 17:01:20 +0000 2018,1.07E+18,1.07E+18,republican says california fires gods punishment liberal california via,other_relevant_information
Fri Nov 23 20:36:57 +0000 2018,1.07E+18,1.07E+18,im sure u meant disrespect u said were going dwarf santa rosa discussing damage caused camp fire mrghilarducci wife anything pleased statement friends lost everything owned tubbs fire,other_relevant_information
Sat Nov 10 06:38:44 +0000 2018,1.06E+18,1.06E+18,feel like fires started nefarious sources trying destroy california years ive never seen many fires spread apart,other_relevant_information
Sat Nov 10 12:04:18 +0000 2018,1.06E+18,1.06E+18,ignorant moron ever compassionate thought ever seen forest think dont everything fires stop lightning stop threatening california,other_relevant_information
Sat Nov 10 18:18:51 +0000 2018,1.06E+18,1.06E+18,two fires camp fire norcal two otherrelevantinformations socal woolsey hill brotherrelevantinformation is fuck president wife thats got,other_relevant_information
Mon Nov 12 03:50:57 +0000 2018,1.06E+18,1.06E+18,death toll california fires continues mounts president continues cast blame ignore tragic loss life better nation,other_relevant_information
Thu Nov 15 00:14:54 +0000 2018,1.06E+18,1.06E+18,couldnt get busy blaming californias fires democrats winning or puts stealing house like scum sucking pile excrement is,other_relevant_information
Tue Nov 20 03:23:35 +0000 2018,1.06E+18,1.06E+18,one great draws california yearround outdoor life hiking climbing backpacking cycling etc yearround wildfires make outdoor activity uncertain best sad,other_relevant_information
Tue Nov 20 21:43:14 +0000 2018,1.07E+18,1.07E+18, them trump administration faults radical environmental groups california fires,other_relevant_information
Fri Nov 23 17:06:06 +0000 2018,1.07E+18,1.07E+18, dear world two different fires love california,other_relevant_information
Sun Nov 25 12:12:04 +0000 2018,1.07E+18,1.07E+18,sunday nov  letters california fires faith leadership column sparks laughter open space revenge politics gerrymander,other_relevant_information
Sat Nov 10 08:25:20 +0000 2018,1.06E+18,1.06E+18,bet thinks california fireproof trees way one buildings catch fire,other_relevant_information
Sat Nov 10 18:07:08 +0000 2018,1.06E+18,1.06E+18,president united states responds crisis instead address died lost property federal assistance assigned blame california blue state trump coward unfit office,other_relevant_information
Sat Nov 10 20:12:24 +0000 2018,1.06E+18,1.06E+18,climate scientists view wildfires not hyperbolic,other_relevant_information
Tue Nov 13 03:10:38 +0000 2018,1.06E+18,1.06E+18,tragic environmental disaster escalates national leadership fake prez death toll california wildfires climbs,other_relevant_information
Thu Nov 15 21:01:45 +0000 2018,1.06E+18,1.06E+18, blaming us mismanagement thanks sincerely california residents,other_relevant_information
Sun Nov 18 12:08:38 +0000 2018,1.06E+18,1.06E+18, trump blamed pittsburgh synagogue hours massacre trump blamed california fires still raged trump bl,other_relevant_information
Mon Nov 19 04:52:39 +0000 2018,1.06E+18,1.06E+18,ass dont give schitt california fire victims next time stay home,other_relevant_information
Mon Nov 19 06:10:24 +0000 2018,1.06E+18,1.06E+18,blaming president california wild fires get grip whats next snow storm ny stop already go sit learn correctly use freedom speech rights,other_relevant_information
Tue Nov 20 19:51:12 +0000 2018,1.06E+18,1.06E+18,americans dont want right vote lawsjust told california state wood burnwithout public volunteer fire fighterswhat would prophet knowi saved  people medical miracle,other_relevant_information
Wed Nov 21 21:49:49 +0000 2018,1.07E+18,1.07E+18,fema baby jails trump california wildfire emergency assistance,other_relevant_information
Thu Nov 22 14:37:23 +0000 2018,1.07E+18,1.07E+18,must anotherrelevantinformation state one california honest disagrees extreme fires weather unusual theres history political ideology allows sort thing,other_relevant_information
Sat Nov 10 15:17:51 +0000 2018,1.06E+18,1.06E+18,trump threatens pull federalfunding californiawildfires grossmismanagement  abc news  via california wildfires federal funding live humanity deaths inhumane wrong,other_relevant_information
Sat Nov 10 20:31:05 +0000 2018,1.06E+18,1.06E+18, pathetic shameful response american president american public emergency anyone believe dt would respond,other_relevant_information
Sat Nov 10 20:49:30 +0000 2018,1.06E+18,1.06E+18, u ever saw wrote today ask u respond hollywood elitist tweet gods sake sir u,other_relevant_information
Thu Nov 15 01:27:25 +0000 2018,1.06E+18,1.06E+18, you supposed president entitled wethem attitude but thats,other_relevant_information
Thu Nov 15 20:55:38 +0000 2018,1.06E+18,1.06E+18,id keep eye this fires happening trump country whereas hed get pretty poor reception major metro areas things might rich parts southern california white folks state jefferson north,other_relevant_information
Mon Nov 19 01:20:58 +0000 2018,1.06E+18,1.06E+18,seriously  you yo thats something children said like years old wtf rake putting fires finland case need reminding,other_relevant_information
Thu Nov 22 23:58:48 +0000 2018,1.07E+18,1.07E+18, thanked coast guard done help fires california knew many,other_relevant_information
Wed Nov 28 01:27:50 +0000 2018,1.07E+18,1.07E+18, privatized firefighting booming californias wildfires getting worse unlike government firefighting,other_relevant_information
Sat Nov 10 11:04:49 +0000 2018,1.06E+18,1.06E+18,fucking beast am even know many national parks takes prevent fires last time look didnt care environment realize go hand hand right th grade rationale conmandon,other_relevant_information
Sat Nov 10 15:30:18 +0000 2018,1.06E+18,1.06E+18,huge percentage forests california federally managed reseach portion current fires federal land,other_relevant_information
Sat Nov 10 16:43:07 +0000 2018,1.06E+18,1.06E+18,piece sht people dead st comment fires california mr pos pay federal taxes worry ca anymore,other_relevant_information
Sat Nov 10 20:11:24 +0000 2018,1.06E+18,1.06E+18,im sorry need get chest f guy sign true leader act terrible events occur you sir leader shame you people shot victims gunsterrible fires get rid trees idiot,other_relevant_information
Sat Nov 10 22:30:41 +0000 2018,1.06E+18,1.06E+18, fires california insane,other_relevant_information
Sun Nov 11 03:16:37 +0000 2018,1.06E+18,1.06E+18,tweet cutting funding blamed california fires buffoon,other_relevant_information
Sun Nov 11 05:55:36 +0000 2018,1.06E+18,1.06E+18, threatening pull funding forest fires wildfires actively raging person substance,other_relevant_information
Sun Nov 11 19:35:09 +0000 2018,1.06E+18,1.06E+18,well obviously california blame fires many gays jews there trumplogic,other_relevant_information
Sun Nov 18 11:18:31 +0000 2018,1.06E+18,1.06E+18, give trump credit deserves said dumbest president blaming californias dead,other_relevant_information
Sun Nov 18 19:25:33 +0000 2018,1.06E+18,1.06E+18,calling little schitt pathetic and sore loser national disgrace bullshit california fires snubbing armed forces general idiocy jesus really terrible leader role model resign,other_relevant_information
Sun Nov 18 23:49:01 +0000 2018,1.06E+18,1.06E+18,california wildfires trump refers fireravaged town paradise pleasure corrected,other_relevant_information
Mon Nov 19 11:24:20 +0000 2018,1.06E+18,1.06E+18, california wildfires finland bemused trump raking comment  bbc news htt,other_relevant_information
Tue Nov 20 10:21:29 +0000 2018,1.06E+18,1.06E+18, devin nunes claims democrats blame california wildfires true hoarded rakes could burn,other_relevant_information
Thu Nov 22 00:46:46 +0000 2018,1.07E+18,1.07E+18,wild fires selectively target homes leave trees standing camp fire ass,other_relevant_information
Sat Nov 10 14:44:30 +0000 2018,1.06E+18,1.06E+18,wow looks like set movie insane destruction,other_relevant_information
Sat Nov 10 19:41:41 +0000 2018,1.06E+18,1.06E+18,unreal apocolyptic scene fellow americans california face right now would break trump show compassion victims tragedy happened valley reason think so beatbencline,other_relevant_information
Sat Nov 10 20:43:55 +0000 2018,1.06E+18,1.06E+18,tell families died fires management issue natural disaster took families check article weatherchannel,other_relevant_information
Sat Nov 10 20:47:45 +0000 2018,1.06E+18,1.06E+18, yet millions dollars spent deploying troops put fence tx ca emergency services str,other_relevant_information
Sun Nov 11 17:28:46 +0000 2018,1.06E+18,1.06E+18,kinda president say this president trump weighed fires saturday saying would withhold federal funds state reason massive deadly costly forest fires california,other_relevant_information
Thu Nov 15 00:04:02 +0000 2018,1.06E+18,1.06E+18,one good thing california fires nothing awful,other_relevant_information
Sun Nov 18 15:55:58 +0000 2018,1.06E+18,1.06E+18, people denying climatechange culpable much pulled trigger climate emergency,other_relevant_information
Sun Nov 18 19:20:35 +0000 2018,1.06E+18,1.06E+18, spent lot time raking cleaning problems president trump blamed forest,other_relevant_information
Mon Nov 19 06:46:28 +0000 2018,1.06E+18,1.06E+18, wonderful finnish humour california wildfires finland bemused trump raking comment,other_relevant_information
Sat Nov 10 09:45:07 +0000 2018,1.06E+18,1.06E+18,funny thoughts prayers come mass shooting type tweet comes fire,other_relevant_information
Sat Nov 10 13:58:01 +0000 2018,1.06E+18,1.06E+18,really statement wh wants victims fires disgrace,other_relevant_information
Sat Nov 10 14:39:29 +0000 2018,1.06E+18,1.06E+18,media blames camp fires but fires north south state media never links fires oil fracking coal operations seismic activity quakes look cali cus big quakes coming way  california fires earthquake wildfires,other_relevant_information
Sat Nov 10 18:14:51 +0000 2018,1.06E+18,1.06E+18, trump disaster playbook blue states puerto rico  express sympathy people died lost homes,other_relevant_information
Sat Nov 10 21:15:42 +0000 2018,1.06E+18,1.06E+18,grossly untrue  fires nothing forestry mismanagement cant seriously think thats true,other_relevant_information
Sun Nov 11 02:25:35 +0000 2018,1.06E+18,1.06E+18,bad first tweet regarding deadly fires california,other_relevant_information
Sun Nov 18 21:32:10 +0000 2018,1.06E+18,1.06E+18, watch california congressman adam schiff d says president trumps response fires malibu show little,other_relevant_information
Tue Nov 20 02:08:43 +0000 2018,1.06E+18,1.06E+18, breaking issues statement california fires calling tremendously hot resist impeachtr,other_relevant_information
Fri Nov 23 08:06:19 +0000 2018,1.07E+18,1.07E+18,ohio gop leader faces backlash sharing meme deemed california wildfires gods punishment liberals  ny daily news,other_relevant_information
Sat Nov 10 17:58:13 +0000 2018,1.06E+18,1.06E+18,youre idiot fires californias fault mass shootings year nothing lack gun control,other_relevant_information
Sat Nov 10 18:00:39 +0000 2018,1.06E+18,1.06E+18,allison bills mins cool people burned alive cars trying escape fires california dumb sociopathic president says hes witholding federal aid cut all,other_relevant_information
Sun Nov 11 17:27:57 +0000 2018,1.06E+18,1.06E+18,  current fires california urban fires forest fires  forest land california,other_relevant_information
Sun Nov 18 15:57:05 +0000 2018,1.06E+18,1.06E+18,trump left californias leaders stunned nonsensical response wildfire destruction via,other_relevant_information
Mon Nov 19 11:56:15 +0000 2018,1.06E+18,1.06E+18, interesting breakdown many ways climate change locally affects california worsens likelihood intensity,other_relevant_information
Mon Nov 19 18:14:00 +0000 2018,1.06E+18,1.06E+18, growing popular outrage details emerge pointing culpability states energy giants governmen,other_relevant_information
Sat Nov 24 06:15:34 +0000 2018,1.07E+18,1.07E+18,hello consumer heard recent wildfire california thats killed people well amazon product sell you,other_relevant_information
Sat Nov 24 06:37:48 +0000 2018,1.07E+18,1.07E+18,ca fires normal,other_relevant_information
Sat Nov 10 15:27:06 +0000 2018,1.06E+18,1.06E+18,so blaming californians fires fucking imbecile,other_relevant_information
Sat Nov 10 20:41:33 +0000 2018,1.06E+18,1.06E+18,youre fucking diluted delusional wildfires bad constant warming climate,other_relevant_information
Sat Nov 10 20:52:52 +0000 2018,1.06E+18,1.06E+18, trump attack california threaten withhold federal assistance fires rage abhorrent abdic,other_relevant_information
Sun Nov 11 19:31:31 +0000 2018,1.06E+18,1.06E+18,california crazy fires every year live community harvests trees year round beautiful forests great hunting wildlife hardly ever fire easily controlled laugh ignorance california forestry,other_relevant_information
Sun Nov 11 19:35:17 +0000 2018,1.06E+18,1.06E+18,sure ill bet deep state toys appears connected california fires,other_relevant_information
Sun Nov 18 14:11:12 +0000 2018,1.06E+18,1.06E+18,come never talks wildfires people killed california right says lot is total disgrace,other_relevant_information
Mon Nov 19 04:44:46 +0000 2018,1.06E+18,1.06E+18,question there since forest fires started raging california anyone seen texan ask california needs taxpayer money help like last hurricanes hit texas californians wanted forbid using taxpayer money help checking,other_relevant_information
Mon Nov 19 23:32:02 +0000 2018,1.06E+18,1.06E+18,california wildfires hardly made top news cycle says,other_relevant_information
Tue Nov 20 05:41:54 +0000 2018,1.06E+18,1.06E+18,california wildfires impacted season filming yes camarillo airport used curb episodes past and currently base camp incident command staging pad waterdropping helicopters filming pushed back,other_relevant_information
Wed Nov 21 21:23:25 +0000 2018,1.07E+18,1.07E+18, aaron rodgers brotherrelevantinformation ripped twitter making sure motherrelevantinformation okay middle california,other_relevant_information
Sun Nov 25 03:24:47 +0000 2018,1.07E+18,1.07E+18,california fires cover up watch cnn weather man news person covers hides cause california fires plain sight via,other_relevant_information
Mon Nov 26 01:50:52 +0000 2018,1.07E+18,1.07E+18,retouch government starting forest fires using rays saw post twitter california fires starts sdconspiracytheories,other_relevant_information
Sat Nov 10 15:19:24 +0000 2018,1.06E+18,1.06E+18, re trumps california fires tweet morning blaming forest management heres back august th,other_relevant_information
Sat Nov 10 15:31:06 +0000 2018,1.06E+18,1.06E+18,president ladies gentlemen doesnt seem understand weve drought years la area seen inch rain since may threatens cut us fed funding people fleeing homes dying,other_relevant_information
Sat Nov 10 15:49:42 +0000 2018,1.06E+18,1.06E+18,poor forest management causes forest fires heard first,other_relevant_information
Sat Nov 10 17:45:19 +0000 2018,1.06E+18,1.06E+18, woolseyfire nothing fire mismanagement required brush clearance thousands us,other_relevant_information
Sun Nov 11 02:17:06 +0000 2018,1.06E+18,1.06E+18,faster expected fires,other_relevant_information
Sun Nov 11 08:11:17 +0000 2018,1.06E+18,1.06E+18,president trump claims california water fight wildfires hes wrong state officials say,other_relevant_information
Mon Nov 12 02:03:20 +0000 2018,1.06E+18,1.06E+18,california federal government cause massive fires last years manmade,other_relevant_information
Thu Nov 15 17:44:21 +0000 2018,1.06E+18,1.06E+18,isis group claims california wildfires retribution vows you see fires homelandsecurity via,other_relevant_information
Tue Nov 20 08:17:49 +0000 2018,1.06E+18,1.06E+18,repost people finland reacting donald trumps recent comments countrys forest maintenance posing rakes visiting areas california devastated deadly wildfires trump said looki,other_relevant_information
Tue Nov 20 19:28:36 +0000 2018,1.06E+18,1.06E+18, wasted using military way could provided california fires victi,other_relevant_information
Wed Nov 21 19:07:52 +0000 2018,1.07E+18,1.07E+18,california insane environmental laws responsible forest fires need yearly fires removal dead trees defending border must country investigating hilarious joke waste money,other_relevant_information
Sat Nov 24 15:46:12 +0000 2018,1.07E+18,1.07E+18,scientists reevaluate weather california fires,other_relevant_information
Sat Nov 10 08:47:25 +0000 2018,1.06E+18,1.06E+18,hero effort spreading news fires raging throughout california right now,other_relevant_information
Sat Nov 10 20:41:55 +0000 2018,1.06E+18,1.06E+18,neither one big fires currently rampaging california really forest fires,other_relevant_information
Sun Nov 11 19:46:26 +0000 2018,1.06E+18,1.06E+18,trump draws ire firefighters celebrities tweet california fires via,other_relevant_information
Mon Nov 19 01:55:58 +0000 2018,1.06E+18,1.06E+18,keep hearing california fires started govt get people move inland towards cities,other_relevant_information
Mon Nov 19 08:37:16 +0000 2018,1.06E+18,1.06E+18,exactly trump fema help situation get worse addressed hes talking raking helping people country ca actually job trump theresistance,other_relevant_information
Thu Nov 22 12:05:10 +0000 2018,1.07E+18,1.07E+18,thats name fire camp name fires manner large storms named,other_relevant_information
Mon Nov 26 21:01:40 +0000 2018,1.07E+18,1.07E+18, first came fire floods lateseason wildfires increasingly common california twinning two,other_relevant_information
Sat Nov 10 13:40:17 +0000 2018,1.06E+18,1.06E+18,unbelievable blaming forest fires california management sick,other_relevant_information
Sat Nov 10 16:17:18 +0000 2018,1.06E+18,1.06E+18,thats correct unfortunately mass shootings become new norm much thousandoaks massacre longer front page major news networks california wildfires are hasnt even week,other_relevant_information
Sat Nov 10 16:35:06 +0000 2018,1.06E+18,1.06E+18,president addresses people loosing lives homes amidst tragedy california gives fed money ever receives im sure state th largest economy world manage without aid,other_relevant_information
Sat Nov 10 16:52:19 +0000 2018,1.06E+18,1.06E+18, angencies fighting fires vastly underfunded,other_relevant_information
Sun Nov 11 19:52:53 +0000 2018,1.06E+18,1.06E+18,liked video talking california fires,other_relevant_information
Thu Nov 15 18:42:44 +0000 2018,1.06E+18,1.06E+18,think happened donald started fires,other_relevant_information
Sun Nov 18 14:30:53 +0000 2018,1.06E+18,1.06E+18,,other_relevant_information
Tue Nov 20 00:03:00 +0000 2018,1.06E+18,1.06E+18,mismanagement funds lead forest fires california,other_relevant_information
Tue Nov 20 17:29:54 +0000 2018,1.06E+18,1.06E+18, california judge wanting migrants flood state taking money away fire victims li,other_relevant_information
Thu Nov 22 00:28:41 +0000 2018,1.07E+18,1.07E+18,global warming aka climate change busy drying california wildfires could destroy hundreds homes thousands hectares plants trees last year fires oregon washington montana british columbia dont remember that,other_relevant_information
Sat Nov 10 14:26:30 +0000 2018,1.06E+18,1.06E+18,let kind behavior sink second bully zero respect people lost loved ones homes points fingers places blame instead offering help acceptable president unacceptable californiafires,other_relevant_information
Sat Nov 10 14:52:49 +0000 2018,1.06E+18,1.06E+18,trump followers likely started fires since hates california,other_relevant_information
Sun Nov 18 14:27:20 +0000 2018,1.06E+18,1.06E+18, dont discount drama kids tug heart strings painting nazi fires california ar,other_relevant_information
Sun Nov 18 20:48:08 +0000 2018,1.06E+18,1.06E+18, california gov jerry brown says president trump assured cut federal funding california deal st,other_relevant_information
Mon Nov 19 07:30:37 +0000 2018,1.06E+18,1.06E+18, a lot things learned  think going see something spectacular next number years tru,other_relevant_information
Mon Nov 19 11:26:21 +0000 2018,1.06E+18,1.06E+18,news npr news brief california wildfires brexit negotiations,other_relevant_information
Mon Nov 19 14:38:22 +0000 2018,1.06E+18,1.06E+18,  fact check washington ap president donald trump going far assigning blame californias,other_relevant_information
Mon Nov 19 23:31:05 +0000 2018,1.06E+18,1.06E+18,thank god wore cap looking fire damage california god forbid spark get stuck cotton candy hair his,other_relevant_information
Tue Nov 20 04:04:38 +0000 2018,1.06E+18,1.06E+18,california soon hire leaf rakers prevent forest fires trump figured himself rake forest lmfao,other_relevant_information
Wed Nov 21 13:22:22 +0000 2018,1.07E+18,1.07E+18,  dont blame climate change californias fires celebrities rushing blame climate change lost homes actually lived region known regular fires hate fake news we prove here,other_relevant_information
Sat Nov 10 08:47:45 +0000 2018,1.06E+18,1.06E+18, rather blaming california tragedies ought offering condolences,other_relevant_information
Sat Nov 10 08:57:30 +0000 2018,1.06E+18,1.06E+18,ground debris managed fuels fires california tree huggers want debris policed say want forest look natural ad homes towns around forest must make adjustments potus trump right,other_relevant_information
Sat Nov 10 11:19:44 +0000 2018,1.06E+18,1.06E+18, still number hours people california wake read president blaming,other_relevant_information
Sat Nov 10 17:14:29 +0000 2018,1.06E+18,1.06E+18, trump looking ecological disaster florida saying water management poor could,other_relevant_information
Sat Nov 10 23:01:53 +0000 2018,1.06E+18,1.06E+18,twitter damage control trumps staffers,other_relevant_information
Sun Nov 11 17:28:35 +0000 2018,1.06E+18,1.06E+18,interesting tidbits firefighters slam trumps illogical tweet outofcontrol california fires via,other_relevant_information
Sun Nov 11 18:43:25 +0000 2018,1.06E+18,1.06E+18,amidst tragedy california fires spark beauty unfolds,other_relevant_information
Tue Nov 13 13:18:51 +0000 2018,1.06E+18,1.06E+18,california dealing one worst wildfires history black security guard shot dead job black openly bisexual senator elected arizona voter suppression rampant obvious let tweet whine wine,other_relevant_information
Sun Nov 18 00:36:30 +0000 2018,1.06E+18,1.06E+18, ultimate insult devastated californians trump doublesdown blames california wildfires fo,other_relevant_information
Sun Nov 18 18:45:59 +0000 2018,1.06E+18,1.06E+18, trump promises safe forests surveys california wildfire damage,other_relevant_information
Mon Nov 19 05:26:35 +0000 2018,1.06E+18,1.06E+18,and really talk truly stupid tell folks educate encouraging people vote current administration leader red team told california forest fires more like finland,other_relevant_information
Mon Nov 19 23:34:29 +0000 2018,1.06E+18,1.06E+18, visiting paradise california oddly naming pleasure predator trump blamed forest management,other_relevant_information
Tue Nov 20 16:06:25 +0000 2018,1.06E+18,1.06E+18,dont tan hawaiii heard great things thier volcaneos oh yea california wild fires business thats failing help go join kanyes private fire fighters take deep breath go water,other_relevant_information
